Kategori,Başlık,İçerik
Ekonomi,EPDK kararları Resmi Gazete'de yayımlandı,"Enerji Piyasası Düzenleme Kurumunun (EPDK), Organize Toptan Doğal Gaz Satış Piyasası Yönetmeliği'nin ""Piyasa İşletim Usul ve Esasları"" ve ""Vadeli Doğal Gaz Piyasası İşletim Usul ve Esasları""nda (VGPUE) değişikliğe gidildi."
Ekonomi,Emekliye 5 bin lira ödemesi bugün başlıyor,"Sosyal Güvenlik Kurumu, Emekli Sandığı ve Bağkur kapsamında çalışmayan emeklilere 5 bin lira ödemesine bugünden itibaren başlanacak."
Ekonomi,Deprem bölgesi için 40 milyar liralık hibe sağlandı,"Çevre, Şehircilik ve İklim Değişikliği Bakanlığınca, 6 Şubat depremlerinden etkilenen illerde, yerel yönetimlere yaklaşık 40 milyar lira hibe desteğinde bulunuldu."
Ekonomi,"Binance, ruble bazlı işlemlerini sonlandırıyor","Dünyanın en büyük kripto borsası Binance, ruble cinsinden para yatırma ve çekme işlemlerini durduracağını bildirdi."
Ekonomi,"BDDK, vatandaşları dolandırıcılara karşı uyardı","Bankacılık Düzenleme ve Denetleme Kurumu (BDDK), son günlerde kendilerine ulaşan ""dolandırıcılık girişimi"" şikayetleri sebebiyle vatandaşlara uyarıda bulundu."
Ekonomi,Tarımsal destek ödemesi bugün çiftçilerin hesabına aktarılacak,"Tarım ve Orman Bakanlığı, 170 milyon 548 bin liralık tarımsal desteğin bugün çiftçilerin hesaplarına aktarılacağını açıkladı."
Ekonomi,Türkiye İnovasyon Haftası etkinlikleri İstanbul'da düzenlenecek,"Ticaret Bakanı Ömer Bolat, Türkiye İnovasyon Haftası kapsamında 23-25 Kasım'da İstanbul Haliç Kongre Merkezi'nde etkinlik yapılacağını bildirdi."
Ekonomi,Türkiye Aile Destek Programı ödemeleri bugün itibarıyla hesaplara yatırılacak,"Aile ve Sosyal Hizmetler Bakanı Mahinur Özdemir Göktaş, Türkiye Aile Destek Programı ödemelerini bugün itibarıyla hesaplara yatıracaklarını duyurdu."
Ekonomi,Bitcoin fiyatı 36 bin doların üzerinde,"Kripto para birimi Bitcoin'in fiyatı, ABD düzenleyicilerinin Bitcoin borsasında işlem gören bir fonu onaylayacağı beklentisiyle 36 bin doların üzerinde işlem görüyor."
Ekonomi,Girişimciler KOSGEB'in destek programından memnun,"KOSGEB'in işletmelere sağladığı Geleneksel Girişimci Destek Programı'nın etkisine yönelik yapılan saha çalışmasının sonuçları, firma yetkililerinin bu destekten memnun olduklarını ortaya koydu."
Ekonomi,Rüzgar'da 18 bin megavat kurulu güç hedefi,"Türkiye Rüzgar Enerjisi Birliği Başkanı İbrahim Erden, 2028 yılına kadar rüzgar enerjisinde 5 milyar dolar yatırımla 18 bin megavat kurulu güç hedeflendiğini belirtti."
Ekonomi,"İnşaat maliyet endeksi eylülde yüzde 2,46 arttı","İnşaat maliyet endeksi, eylülde aylık bazda yüzde 2,46, yıllık bazda yüzde 67,93 artış gösterdi."
Ekonomi,Borsa güne yatay seyirle başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yatay bir seyirle 7.838,33 puandan başladı."
Ekonomi,Sanayi üretimi yıllık bazda arttı,"Sanayi üretim endeksi eylülde aylık bazda yüzde 0,1 azalırken, yıllık bazda yüzde 4 arttı."
Ekonomi,İşsizlik rakamları açıklandı,"Türkiye'de işsizlik oranı, eylülde bir önceki aya göre 0,1 puan azalarak yüzde 9,1 seviyesine geriledi. Bu oran Ocak 2014'ten bu yana en düşük işsizlik oranı oldu."
Ekonomi,Bitki karantinası tazminat destekleri belirlendi,"Bitki karantinası tazminat desteği kapsamında, aynı alan için bir kereye mahsus, fındıkta turunçgil uzun antenli böceği için 4 yıllık karantina süresinde dekar başına toplam 16 bin lira, taş çekirdekli meyvelerde şarka virüsü için 3 yıllık karantina süresinde ağaç başına toplam 450 lira ödeme yapılacak. ​​​​​​​"
Ekonomi,Bakan Yumaklı: Artık doğan her buzağı için destek vereceğiz,"Tarım ve Orman Bakanı İbrahim Yumaklı, bu zamana kadar sadece üreme kriterini yerini getirenlere buzağı desteği verdiklerini belirterek, ""Artık doğan her buzağı için yetiştiricilerimize destek vereceğiz. Kriterlere uyana ekstra destek vereceğiz."" dedi."
Ekonomi,Bitcoin'in fiyatı Mayıs 2022’den beri en yüksek seviyesinde,"Kripto para birimi Bitcoin'in fiyatı, profesyonel yatırımcıların Bitcoin'e olan ilgisinin artmasıyla yüzde 4'ten fazla değer kazanarak son 18 ayın en yüksek seviyesine çıktı."
Ekonomi,Bankacılık sektörünün mevduatı azaldı,"Bankacılık sektörünün toplam mevduatı, 3 Kasım ile biten haftada 15,2 milyar lira azalarak 14 trilyon 259,1 milyar liraya geriledi."
Ekonomi,AB dijital cüzdan çıkarmaya hazırlanıyor,"Avrupa Birliği (AB) kurumları, kişilerin kimlik, ehliyet, reçete, bilet ve banka hesabı bilgilerini yükleyebileceği dijital cüzdan oluşturulmasında anlaştı."
Ekonomi,"Merkez Bankası rezervleri 128,4 milyar dolara yükseldi","Türkiye Cumhuriyet Merkez Bankası (TCMB) toplam rezervleri, 3 Kasım haftasında bir önceki haftaya göre 1 milyar 860 milyon dolar artışla 128 milyar 420 milyon dolara çıkarak 39 haftanın en yüksek seviyesine ulaştı."
Ekonomi,"Bankacılık sektörü kredi hacmi 10 trilyon 995,5 milyar lira oldu","Bankacılık sektörünün kredi hacmi, geçen hafta 71 milyar 306 milyon lira artarak 10 trilyon 995 milyar 454 milyon liraya yükseldi."
Ekonomi,"10 ayda 2,2 milyar liralık halı ihracatı yapıldı",Türkiye'den yılın ocak-ekim döneminde yapılan halı ihracatının tutarı 2 milyar 230 milyon 646 bin dolar oldu.
Ekonomi,Teknopark İstanbul'da girişimciler ile yatırımcılar buluştu,"Teknopark İstanbul'da görsel ve sanatsal teknolojiler alanında çalışmalarını sürdüren girişimciler, Açık Kapı: İş Dünyası ile Buluşma etkinliğinde yatırımcılarla bir araya geldi."
Ekonomi,Türkiye otomotiv pazarı Çin markalarının hedefinde,"Türkiye'yi Avrupa ile arasında köprü olarak gören Çin otomotiv markaları, Türkiye operasyonlarını artırmaya devam ederken pazara sundukları elektrikli modellerle de rekabete ortak oluyor."
Ekonomi,Tüketiciler Birliğinden bankalara Troy çağrısı,"Tüketiciler Birliği Genel Başkanı Mahmut Şahin, İsrail'in Filistin'e yönelik saldırılarının ardından tüketiciler tarafından kredi kartı ve banka kartlarında ödeme yöntemi olarak yerli kartın tercih edilmeye başlandığını belirterek, bankaların bu konuda zorluk çıkarmaması çağrısında bulundu."
Ekonomi,Yerli kart TROY'a talep hızla artıyor,Teknolojisi Türkiye'de geliştirilen yerli kart TROY'a ilgi son dönemde hız kazandı.
Ekonomi,TPAO'ya Karadeniz'de 4 saha için petrol arama ruhsatı verildi,"Türkiye Petrolleri Anonim Ortaklığı (TPAO) Genel Müdürlüğüne, Karadeniz'de ikili sınırlandırma anlaşmalarıyla belirlenen deniz yetki alanları içerisinde Münhasır Ekonomik Bölge veya kıta sahanlığında yer alan 4 saha için 8 yıl süreyle petrol arama ruhsatı verildi."
Ekonomi,Dış ticaret istatistikleri açıklandı,"Türkiye İstatistik Kurumu (TÜİK), eylül ayında dış ticaret haddinin geçen yılın aynı ayına göre 14 puan artarak 86,3 olduğunu duyurdu."
Ekonomi,KİT'lerin personel alım usulleri belirlendi,"Kamu iktisadi teşebbüsleri (KİT) ve bağlı ortaklıklarında, 1 Ocak 2024'ten sonra sözleşmeli personel pozisyonlarına alınanların, 3 yıl geçmedikçe, görev yaptıkları kuruluşlara ve diğer kamu kurum ve kuruluşlarına atanamaması uygulaması devam edecek."
Ekonomi,"Brent petrol, 21 Temmuz'dan bu yana ilk kez 80 doların altına düştü","Brent petrolün varil fiyatı, küresel ekonomiye ilişkin endişelerin yol açtığı olumsuz talep görünümü nedeniyle dün 21 Temmuz'dan bu yana ilk kez 80 doların altına düştü."
Ekonomi,Borsa güne düşüşle başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yüzde 0,76 düşüşle 7.801,29 puandan başladı."
Ekonomi,Yaşlı ve engelli aylıkları hesaplara yatırıldı,"Aile ve Sosyal Hizmetler Bakanı Mahinur Özdemir Göktaş, ​​​​​​​kasım ayına ilişkin toplam 3,2 milyar lira yaşlı ve engelli aylığını hak sahiplerinin hesaplarına yatırdıklarını duyurdu."
Ekonomi,Hazine ve Maliye Bakanlığı 10 müfettiş yardımcısı alacak,Hazine ve Maliye Bakanlığı Teftiş Başkanlığı yazılı ve sözlü sınavla 10 müfettiş yardımcısı alımı yapacak.
Ekonomi,"Moody's, Türkiye ekonomisinin büyüme beklentisini yineledi","Uluslararası kredi derecelendirme kuruluşu Moody's, Türkiye ekonomisinin bu yıl yüzde 4,2, gelecek yıl yüzde 2,6 ve 2025'te yüzde 3 büyüyeceği tahmininde bulundu. Küresel ekonomik büyümenin ise gelecek yıl yavaşlaması beklendiği belirtildi."
Ekonomi,Küresel hava kargo talebi eylülde yükseldi,"Küresel hava kargo talebi, eylülde geçen yılın aynı dönemine göre yüzde 1,9 arttı."
Ekonomi,Brent petrolün varili 21 Temmuz’dan beri ilk kez 80 doların altına indi,Brent petrolün varili uluslararası piyasalarda 21 Temmuz’dan bu yana ilk defa 80 doların altına indi.
Ekonomi,KARDEMİR'den emekli olan işçilerin yerine çocukları işe girebilecek,KARDEMİR'de emekli olmayı hak eden işçilerin yerine uygunluk şartlarını taşıyan çocukları işe alınacak.
Ekonomi,Borsa günü yükselişle tamamladı,"Borsa İstanbul'da BIST 100 endeksi, yüzde 0,20 değer kazanarak günü 7.860,88 puandan tamamladı."
Ekonomi,e-İhracatın geleceği Ankara'da ele alındı,"Ticaret Bakanlığı himayesinde düzenlenen ""Ankara e-İhracat Zirvesi""ne katılan elektronik ticaret firmaları, e-ihracata yönelik hedeflerini paylaştı."
Ekonomi,ECB'nin enflasyon tahmini yükseldi,"Avrupa Merkez Bankasının Tüketici Beklentileri Anketi'ne göre, tüketicilerin gelecek 12 ay için enflasyon beklentisi yüzde 3,5'ten yüzde 4'e yükseldi."
Ekonomi,Tüketiciyi aldatan reklamlara 12 milyon lira ceza,"Ticaret Bakanlığı, aldatıcı reklamlar ve haksız ticari uygulamalar nedeniyle geçen ay 12 milyon lira ceza uyguladı."
Ekonomi,IMF'den ECB'ye faizleri yüksek tutma çağrısı,"Uluslararası Para Fonu, Avrupa Merkez Bankası'nın fiyat baskılarını ortadan kaldırmak için gelecek yıl boyunca faiz oranlarını yüksek seviyelerde tutması gerektiğini bildirdi."
Ekonomi,Türkiye rüzgar enerjisi kurulu gücüyle Avrupa'da 5. sırada,"""2002 yılında, rüzgar enerjisi kurulu gücümüz sadece 19 megavattı. Şimdi ise 12 gigavatlık rüzgar gücüyle dünyada 12, Avrupa'da 5. sıradayız."
Ekonomi,"Otomotiv endüstrisinden ekimde 3,1 milyar dolarlık ihracat","Otomotiv endüstrisi geçen ay ihracatını Ekim 2022'ye göre yüzde 16,6 artırarak Türkiye'nin toplam dış satımından yüzde 13,5 pay aldı."
Ekonomi,Fabrikalar kuran fabrika: KARDEMİR,"Dönemin hükümeti tarafından 1994 yılında kapatılmasına karar verilen ve sembolik bir rakama yöre halkına devredilen Karabük Demir ve Çelik Fabrikaları bugün en büyük sanayi kuruluşları arasında yoluna devam ediyor. KARDEMİR, ERDEMİR VE İSDEMİR gibi entegre demir çelik fabrikalarının da kurulmasında rol oynadı."
Ekonomi,"TARİŞ, zeytinyağı alım fiyatını kilogram başına 295 lira olarak belirledi","TARİŞ, 2023-2024 sezonu zeytinyağı alım fiyatını kilogram başına 295 lira olarak belirledi."
Ekonomi,Avrupa'da elektrikli araç satışları rekor seviyeye yükseldi,"Avrupa ülkelerinde elektrikli otomobil satışı, bu yılın 9 ayında 2022'nin aynı dönemine göre teşviklerle birlikte yüzde 46,9 arttı"
Ekonomi,Bakan Ersoy: Türkiye sürdürülebilir turizmde örnek gösteriliyor,"Kültür ve Turizm Bakanı Mehmet Nuri Ersoy, Sürdürülebilir Turizm Sertifika Programı kapsamında ilk aşamadaki kriterleri tamamlayan tesis sayısının 7 bini geçtiğini belirterek, ""Küresel Sürdürülebilir Turizm Konseyi tarafından sürdürülebilir konaklama tesisi sertifikasyon programında örnek gösteriliyoruz."" dedi."
Ekonomi,İŞKUR 10 ayda 1 milyondan fazla kişinin istihdamına aracılık etti,Türkiye İş Kurumu (İŞKUR) ekim ayı sonu itibarıyla 1 milyon 11 bin 750 kişinin işe yerleşmesine aracılık etti.
Ekonomi,"Adnan Menderes Barajı, yıllık 546 milyon TL’lik taşkın zararını önlüyor","Yükseklik yönünden kendi sınıfı içerisinde Avrupa’da birinci dünyada beşinci sırada yer alan Çine Adnan Menderes Barajı, 356 milyon metreküp depolama kapasitesiyle yıllık 546 milyon liralık taşkın zararını önlüyor."
Ekonomi,Ekimde en fazla getiri külçe altından,"Ekimde en yüksek aylık reel getiri yüzde 0,89 ile külçe altında gerçekleşti."
Ekonomi,Yaklaşık 15 milyon liralık kaçak eşya ele geçirildi,"Ticaret Bakanlığı, gümrük muhafaza ekiplerince Habur Sınır Kapısı'nda, Bursa'da bir adreste ve İstanbul Havalimanı'nda 14 milyon 850 bin TL değerinde kaçak eşya ele geçirildiğini açıkladı."
Ekonomi,Bakan Bolat: Türkiye E-İhracat Platformu'nu hayata geçireceğiz,"Ticaret Bakanı Ömer Bolat, e-ticareti ve e-ihracatı desteklemek için Türkiye e-İhracat Platformu'nu yakında hizmete alacaklarını belirterek, ""İhracatçılarımızı dijital ortama taşımış olacağız, bunun müjdesini bugün burada vermiş oluyoruz"" dedi."
Ekonomi,Borsa İstanbul güne yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yüzde 0,86 yükselişle 7.912,44 puandan başladı."
Ekonomi,VİOP'ta endeks kontratı güne yükselişle başladı,"Borsa İstanbul Vadeli İşlem ve Opsiyon Piyasası'nda (VİOP) aralık vadeli BIST 30 endeksine dayalı kontrat, güne yüzde 0,6 artışla 8.690,25 puandan başladı."
Ekonomi,Küresel piyasalar karışık seyrediyor,"Küresel piyasalarda, dünya genelinde artan resesyon endişeleri emtia fiyatlarında oynaklığı besliyor."
Ekonomi,Merkez Bankası'nın sadeleşme adımları devam ediyor,"Türkiye Cumhuriyet Merkez Bankası (TCMB), Özet Döviz Pozisyon Raporlaması'nı kaldırırken, Sistemik Risk Veri Takip Sistemi'nin (SRVTS) kapsamını firma kapsamı ve firmaların ülke ekonomisindeki temsil düzeyini artırmak amacıyla güncelledi."
Ekonomi,"Rusya'nın petrol ve doğal gaz gelirleri yüzde 26,3 azaldı","Rusya’nın petrol ve doğal gaz gelirleri yılın ilk 10 ayında geçen yılın aynı dönemine göre yüzde 26,3 azalarak, 7,2 trilyon rubleye (yaklaşık 78 milyar dolar) düştü."
Ekonomi,TROY'un kullanım hacmi yüzde 57 arttı,"Bankalararası Kart Merkezi tarafından geliştirilen yerli kart TROY'un kullanım hacmi, ekimde bir önceki aya göre yaklaşık yüzde 57 artışla 47,9 milyar liraya çıktı."
Ekonomi,Çalışma Bakanlığı: Emekli aylığı ödeme tarihleri değişmedi,"Çalışma ve Sosyal Güvenlik Bakanlığı, emeklilerin aylık ödeme tarihlerinde herhangi bir değişiklik yapılmadığını açıkladı."
Ekonomi,Türkiye stratejik FSRU tesisleriyle sayılı ülkeler arasında yer alıyor,"Türkiye, enerji arz güvenliğinde önemli rol oynayan 3 Yüzer Sıvılaştırılmış Doğal Gaz (LNG) Depolama ve Yeniden Gazlaştırma Ünitesi (FSRU) ile bu alanda dünyanın sayılı ülkeleri arasında yer alıyor ve her biri 28 milyon metreküp gazlaştırma kapasitesine sahip FSRU tesisleriyle dikkati çekiyor."
Ekonomi,Bakan Bayraktar: Rüzgardaki potansiyelimizin 150 bin megavata çıkabileceğini öngörüyoruz,"Enerji ve Tabii Kaynaklar Bakanı Bayraktar, Türkiye'nin rüzgarda potansiyelinin 100 bin megavat olduğunu, teknolojideki gelişmelerle bunun 150 bin megavata ulaşabileceğini açıkladı."
Ekonomi,"Sakarya'dan 4,6 milyar dolarlık ihracat","Türkiye'nin otomotiv ihracatında başı çeken illerden Sakarya, yılın 10 ayında 4 milyar 639 milyon 473 bin dolarlık ihracata imza attı."
Ekonomi,e-Ticarete daha etkin denetim dönemi başlıyor,"İnternetten siparişi verilen ürünlere yönelik etkin piyasa ve gözetim mekanizması için bu alandaki mevzuat düzenlemeleri tamamlanarak, e-Ticarette Ürün Güvenliği Projesi devreye alınacak."
Ekonomi,E-İhracat Zirvesi yarın Ankara'da başlıyor,Ticaret Bakanlığı himayesinde ATO Congresium'da düzenlenecek E-İhracat Zirvesi yarın Ankara'da başlıyor.
Ekonomi,Kimya sektörü ekimde ihracatını artırdı,"İstanbul Kimyevi Maddeler ve Mamulleri İhracatçıları Birliği (İKMİB) Yönetim Kurulu Başkanı Adil Pelister, ""Ekimde kimya sektörümüz yüzde 3,1 artışla 2,7 milyar dolar ihracat gerçekleştirdi ve ülkemiz ihracatından yüzde 11,8 pay aldı. Ülkemizin ekonomisine ve büyümesine en fazla katkıyı sağlayan sektörlerin başında geliyoruz."" ifadelerini kullandı."
Ekonomi,Radyoaktif atıklara ilişkin yönetmelik yürürlükte,"Nükleer Düzenleme Kurumunun Radyoaktif Atık ve Kullanılmış Yakıt Yönetimi Yönetmeliği, Resmi Gazete'nin bugünkü sayısında yayımlanarak yürürlüğe girdi."
Ekonomi,Doğu Karadeniz'den ihracat 10 ayda yüzde 3 arttı,"Doğu Karadeniz'deki 4 ilden yılın 10 ayında yapılan ihracat, geçen senenin aynı dönemine göre yüzde 3 artarak yaklaşık 1,2 milyar dolara ulaştı. En fazla ihracat yapılan 5 ülke Rusya, İtalya, Gürcistan, Almanya ve Çin oldu."
Ekonomi,Bilecik'in coğrafi işaretli ürünlerinin artırılarak ekonomiye kazandırılması hedefleniyor,"Türkiye'nin dört coğrafi bölgeye komşu tek ili olan, mikroklima özelliği ve toprak yapısıyla dikkati çeken Bilecik'in 100'ü aşkın yöresel ürününden 7'si tescillendi, 35 ürünün daha tescilinin sağlanarak ekonomik değerinin artırılması hedefleniyor."
Ekonomi,Borsa güne yükselişle başladı,"Borsa İstanbul'da BIST 100 endeksi, güne yüzde 0,08 yükselişle 7.874,18 puandan başladı."
Ekonomi,VİOP güne yatay başladı,"Borsa İstanbul Vadeli İşlem ve Opsiyon Piyasası'nda (VİOP) aralık vadeli BIST 30 endeksine dayalı kontrat, güne yatay bir seyirle 8.634,75 puandan başladı."
Ekonomi,Küresel piyasalar yön arayışında,"Küresel piyasalar, ABD Merkez Bankası yetkililerinin dünkü sözle yönlendirmelerinde, enflasyonla mücadelenin henüz bitmediğine ilişkin vurguyu öne çıkarmasıyla karışık seyrediyor."
Ekonomi,"Güneydoğu'dan 1,15 milyar dolarlık ihracat",Güneydoğu Anadolu Bölgesi'nden ekim ayında yapılan ihracatın 1 milyar 149 milyon 575 bin dolar olduğu bildirildi.
Ekonomi,İhracatın lokomotifi otomotiv endüstrisi oldu,"Otomotiv endüstrisi, geçen ay 3 milyar 87 milyon dolarla en fazla ihracat yapan sektör oldu."
Ekonomi,Alman ekonomisi resesyonda: Yıl sonuna kadar toparlanma beklenmiyor,"Alman ekonomisi 2019 yılındaki pandemi döneminden beri bir türlü belini doğrultamıyor. Bu yılın üçüncü çeyreğinde daralan Alman ekonomisinin ihracat rakamları da düşüşte. Uzmanlar, yıl sonuna kadar toparlanma beklenmediğini belirtiyor."
