Kategori,Başlık,İçerik
Çevre,Morityus'ta yakıt sızdıran gemi ekolojik endişeye yol açıyor,Hint Okyanusundaki ada ülkesi Morityus açıklarında 25 Temmuz’da resife çarparak karaya oturan ve yaklaşık 2 hafta sonra yakıt sızdırmaya başlayan Japonya'ya ait kargo gemisinin neden olduğu ekolojik zarar endişeye yol açıyor.
Çevre,Türkiye'nin 4 yıllık hava kirliliği karnesi,"Türkiye'nin 4 yıllık hava kirliliği karnesinin açıklandığı raporda 30 ilde yaşayan yaklaşık 18 milyon kişinin, geçen yıl boyunca soluduğu havanın kalitesine dair yeterli veriye sahip olmadığı belirtildi."
Çevre,Kuzey Buz Denizi'ndeki buzullarda tarihi azalma,"Dünyanın başı koronavirüs salgınıyla dertte ama iklim değişikliği de hala bir tehdit olmayı sürdürüyor. Arktik Okyanusu’ndaki buz örtüsünün, temmuz ayı için tarihinin en düşük seviyesinde olduğu açıklandı. Son 20 yıldaki değişime göz atalım."
Çevre,Endonezya'da yanardağ uyarısı,Endonezya'da Sinabung Yanardağı'nda artan volkanik hareketlilik nedeniyle olası patlamalara karşı tedbirli olunması uyarısı yapıldı.
Çevre,Türk sularında balon balığı tehlikesi devam ediyor,İstilacı türler arasında yer alan balon balığının Türkiye sularındaki artışı devam ediyor.  Balon balığı hem ekosisteme hem de balıkçılık sektörüne zarar veriyor.
Çevre,Bulgaristan'ın Türkiye sınırındaki yangın kontrol altına alınamıyor,Bulgaristan'ın Lesovo bölgesinde 5 bin dekarlık alana yayılan orman yangını kontrol altına alınamıyor.
Çevre,Pakistan'da muson yağmurları 57 can aldı,Pakistan'da 3 gündür devam eden muson yağışlarının yol açtığı seller nedeniyle en az 57 kişi yaşamını yitirdi.
Çevre,ABD'de Isaias tropikal fırtınası etkili oluyor,ABD'nin doğu kıyılarında etkili olan Isaias fırtınası nedeniyle hayatını kaybedenlerin sayısı 9'a yükseldi.
Çevre,43 farklı ülkede 700 milyon insan su kıtlığı çekiyor,"Su kaynakları üzerindeki baskının her geçen gün arttığı dünyada yaklaşık 700 milyon insan 43 farklı ülkede su kıtlığı çekiyor. 2,7 milyar insan ise yıl içerisinde en az 1 ay su kıtlığı yaşayan havzalarda yaşamını sürdürüyor."
Çevre,Çin’de çekirge sürüsü 10 bin hektardan fazla alanı istila etti,"Çin’in güneybatısında 10 bin hektardan fazla alan, çekirge sürülerinin istilasına uğradı."
Çevre,"Malezya, kişi başı su tüketimini azaltmayı hedefliyor","Malezya hükümeti, temiz su israfını önlemek için kişi başı günlük su tüketimini azaltmayı hedefliyor."
Çevre,Çin’de Hagupit tayfunu etkili oluyor,Çin’in doğusundaki eyalet ve kentlerde etkili olan Hagupit tayfunu nedeniyle 381 bin 375 kişi güvenli yerlere tahliye edildi.
Çevre,Çin'de etkili olması beklenen Hagupit tayfunu öncesinde tahliyelere başlandı,"Çin'in doğusunda kıyı kesimlerde yaşayan halk, yaklaşan Hagupit tayfunu nedeniyle tahliye ediliyor."
Çevre,Avustralya'daki yangınlardan yaklaşık 3 milyar hayvan etkilendi,"Avustralya'da, Eylül 2019’da Yeni Güney Galler (NSW) eyaletinde başladıktan sonra ülkenin çeşitli eyaletlerinde yaklaşık 6 ay boyunca süren yangınlarda yaklaşık 3 milyar hayvanın öldüğü veya doğal yaşam alanlarından kaçtığı bildirildi."
Çevre,Hindistan'daki sel ve heyelanlarda ölü sayısı 111'e çıktı,Hindistan'ın Assam eyaletinde şiddetli yağışların yol açtığı sel ve toprak kaymalarında hayatını kaybedenlerin sayısı 111'e yükseldi.
Çevre,Metan gazı emisyonları tehlikeli oranda arttı,"Son yıllarda yüzde 9 artış gösteren küresel metan gazı emisyonları, bu yüzyılın sonuna kadar 3 derece ısınmaya yol açabilir. Tahmin, son bilimsel araştırmalarda ortaya konuldu."
Çevre,Alibey Barajı’nda vana değişimi,"1972 yılından bu yana İstanbul’a hizmet veren Alibey Barajı’nda, ilk günden beri kullanılan tahliye vanaları yenileriyle değiştirildi."
Çevre,Şile’nin kartal yamacı,"İstanbul’un her yaz binlerce turisti ağırlayan Şile ilçesinde gözlerden uzak bir yamaç ilginç görüntüsüyle dikkat çekiyor. İmrenli köyünde deniz kenarındaki yamaç, ziyaretçiler tarafından kartala benzetiliyor."
Çevre,Doğayı kirleten işletmelere 112 milyon lira ceza kesildi,"Yılın ilk 6 aylık döneminde Çevre Kanunu'na muhalefet eden işletmelere, 112 milyon 943 bin lira ceza kesildi. En çok ceza kesilen il İstanbul oldu."
Çevre,Serçelerin ürettiği yeni melodi kuşlar arasında yayılarak viral oldu,"Kanada'da bilim insanları, beyaz boğazlı serçeler tarafından çıkarılan bir melodide yeni bir nota geliştirildiğini, yeni melodinin kıta genelindeki kuşlar tarafından kullanılarak viral hale geldiğini açıkladı."
Çevre,Çatılarda güneş enerjisine talep giderek artıyor,Evlerin çatılarına ya da binaların uygun bölümlerine takılan güneş panelleri sayesinde elektrik enerjisi üretmek çok kolay. Son yıllarda güneş panelleri yardımıyla enerji ihtiyacını karşılayanların sayısı hızla çoğalıyor.
Çevre,Orman yangınlarında her yıl binlerce hektar alan kül oluyor,Türkiye’de 2019 yılında 2 bin 688 orman yangın çıktı. Bu yangınlarda 11 bin 332 hektarlık alan alevlere teslim oldu. 2020’nin ilk altı ayında çıkan 836 yangında ise 923 hektar alan zarar gördü.
Çevre,Umman'da kum fırtınası,Körfez ülkesi Umman'da kum fırtınası etkili oldu.
Çevre,Güney Kutbu'nda endişelendiren sıcaklık artışı,Güney Kutbu'nda sıcaklığın küresel ortalamaya göre 3 kat daha fazla yükseldiği tespit edildi.
Çevre,Etiyopya'nın komşularıyla yaşadığı baraj krizi BMGK'da çözüm bulur mu?,"Etiyopya'nın Nil Nehri üzerinde inşa ettiği Afrika'nın en büyük barajı sona yaklaşırken, komşuları Mısır ve Sudan'la yaşadığı kriz de alevlendi. Birleşmiş Milletler Güvenlik Konseyi bugün sorunu ele alacak. Krizin arka planını mercek altına aldık."
Çevre,Dünyada ve Türkiye'de balık yetiştiriciliği artıyor,Balık yetiştiriciliği tüm dünyada olduğu gibi Türkiye’de de yapılıyor. Bu yöntem sayesinde sofralara yeteri kadar balık ulaşması hedeflenirken bir yandan da ihracata katkı sağlanıyor.
Çevre,Karayipler Sahra toz bulutuyla örtüldü,"Devasa Sahra toz bulutu, Karayipler'de gökyüzünü kapladı."
Çevre,Türkiye genelinde hava sıcaklıkları giderek artıyor,İlk altı ayın meteorolojik verilerine bakıldığında Türkiye’de sıcaklığın mevsim normallerini aştığı gözleniyor. Aniden bastıran sağanak yağışlardaki artış da dikkat çekici.
ÖZEL HABER,Elektronik atıkların geri dönüşüm yolculuğu,"Türkiye’de yılda yaklaşık 700 milyon euro değerinde elektronik atığın ortaya çıktığı tahmin edilirken, bu hammaddelerin geri dönüşümü ekonomiyle birlikte doğaya da katkı sağlıyor."
Çevre,Okyanuslar ısınıyor,"Dünya ısınıyor, kendisine mavi rengini veren okyanuslar da bundan muaf değil. 2019, okyanuslar için geride bıraktığımız yüzyıl ortalamasını da aştı."
Çevre,Koronavirüsle plastik kullanımı arttı. Peki en çok plastiği kim üretiyor?,Hem sağlığı hem de çevreyi korumak için plastik ürünlerin kullanımı azaltılmıştı ki COVID-19 salgını nedeniyle yeniden yükseldi. Bunda hijyen kaygısının payı büyük. Biz de bu vesileyle dünyada en çok plastiği kimin ürettiğine baktık.
Çevre,İstanbul'da iki yeni Millet Bahçesi hizmete açıldı,İstanbul'da yapımı tamamlanan Halkalı ve Başakşehir Ayazma millet bahçeleri hizmete açıldı. Yeni açılan bahçelerle İstanbul'daki Millet Bahçesi sayısı 9'a çıktı.
Çevre,Dünya'nın 'en temiz' havası bulundu,"ABD'de yapılan bir araştırma, Dünya üzerinde en temiz havanın Güney Okyanusu'nda bulunduğunu ortaya koydu."
Çevre,Hindistanlı çiftçilerin çekirge nöbeti sürüyor,"Hindistan'ın kuzeyinde çiftçiler, hasat yapılacak tarım alanlarında çekirge nöbeti tutuyor."
Çevre,Atlas Okyanusu'nda yılın ilk tropik fırtınası,Atlas Okyanusu'nda yılın ilk tropik fırtınasının ortaya çıktığı bildirildi.
Çevre,Nükleer santraldeki kontrollü yıkım kamerada,"Almanya'nın güneyindeki, atıl vaziyette bulunan Philippsburg 2 Nükleer Santrali'nin soğutma kuleleri kontrollü şekilde yıkıldı."
Çevre,Hindistan'da karbondioksit emisyonu neredeyse 40 yıl sonra düştü,"Hindistan'da koronavirüs (COVID-19) salgını nedeniyle uygulanan sokağa çıkma yasağının, fosil yakıt tüketimini önemli ölçüde azalttığı bildirildi."
Çevre,Dünya ısınıyor,2020’nin en sıcak yıl olabileceğine dair tahminlerden sonra bir kez daha hatırlatmakta fayda var; Dünya git gide ısınıyor. NASA’nın tahminlerine göre inceleyelim.
Çevre,Koronavirüs doğada biyoçeşitliliği artırdı,"Dicle Üniversitesi Biyoloji Anabilim Dalı Öğretim Üyesi Kılıç, koronavirüsün ardından biyoçeşitliliğin arttığını ifade ederek, ""Hevsel Bahçeleri'nde mevcut üremeyle ilgili davranışlarda, kuluçka sayısında, yavru sayısında bir pik görülmektedir"" dedi."
Çevre,İran'ın güneyinde çekirge istilası sürüyor,İran'da Güney Horasan'ın ardından 6 eyalette daha çekirge istilası görüldüğü açıklandı.
Çevre,Küresel rüzgar gücü 5 yılda 355 bin megavat artacak,"Küresel rüzgar enerjisi kurulu gücünün, 2020-2024 döneminde 355 bin megavat artması bekleniyor."
Çevre,Küresel rüzgar gücü artmaya devam ediyor,"Küresel rüzgar enerjisinde toplam kurulu güç, 2019'da bir önceki yıla göre 60 bin 400 megavat artarak 650 bin 557 megavat oldu."
Çevre,Sıfır Atık Mavi Projesi'ne kuş heykelleri ile destek,"Hatay'ın Reyhanlı ilçesinde mozaik ustası çevre kirliliği konusunda farkındalık yaratmak için atık metal, plastik ve elektronik kartlardan kuş heykelleri yapıyor."
Çevre,Çekirge istilasına karşı 'ördek ordusu',"Çin, Pakistan'ın çekirgelerle mücadelesine destek olmak amacıyla 100 bin ördeği bu ülkeye gönderecek."
Çevre,Bahar yaklaşıyor çığ tehlikesine dikkat,"Bahar mevsiminin yaklaşmasıyla hava sıcaklıklarının da yavaş yavaş artması bekleniyor. Kar yağışının fazla olduğu yerlerde bu tür ısı değişimleri çığ tehlikesini de beraberinde getiriyor. Böyle bir durumda ne yapmalı, hangi hareketlerden kaçınmalı?"
ÖZEL HABER,2. Abdülhamid’in serasında çiçekler açtı,Sultan 2. Abdülhamid’in kurduğu seradaki kamelyalar kış ortasında İstanbullulara bahar keyfi yaşatıyor.
Çevre,Avrupa Birliği'nde dizel otomobil piyasası küçülüyor,"Geçen yıl Avrupa Birliği (AB) ülkelerindeki dizel motorlu araçların payı yüzde 35,9’dan 30,5’e geriledi."
Çevre,İngiltere'de fosil yakıtlı araçların satışı 2035'ten itibaren yasak,"İngiliz hükümeti, dizel, benzinli ve hibrit araç satışının yasaklanması için öngörülen tarihi 2040'tan 2035'e çekti."
ÖZEL HABER,Şehirden kaçıp tarımsal üretime gönül verenler,"Büyük şehirlerden Muğla’ya göç eden bir grup kişinin kurduğu Gökova Kadın Çevre ve İşletme Kooperatifi, bölgenin üretim alanındaki zenginliklerini geçmişten bilgilerle harmanlayıp hem üreticiye hem de kooperatife fayda sağlıyor."
ÖZEL HABER,Deniz ekosisteminin koruyucuları,"2012 yılında kurulan Akdeniz Koruma Derneği, farklı projelerle denizel ekosistemin korunması için çalışıyor. Bu projelerden biri de Gökova bölgesinde zarar gören deniz çayırlarının restorasyonu."
DOSYA HABER,Avustralya'da 10 milyon hektardan fazla alan küle döndü,"Avustralya'da haftalardır etkisini gösteren yangın, kontrol altına alınamıyor. Büyük felaketler yaşandı, yeni tehditler de kapıda."
Çevre,"Kazakistan'dan Kırgızistan'a ""Aral'ı canlandırma"" önerisi","Kazakistan Çevre, Jeoloji ve Doğal Kaynaklar Bakanı Magzum Mirzagaliyev, Kırgızistan'a Aral'ı Kurtarma Fonu (IFAS) çerçevesinde iş birliğini canlandırmayı önerdiklerini söyledi."
DOSYA HABER,"Yeni araştırma: Kirlilik yılda 8,3 milyon insanı öldürüyor","Son araştırma, kirlilik nedeniyle yılda 8 milyondan fazla kişinin hayatını kaybettiğini ortaya koydu. Nüfusları sebebiyle bu gerçeği en fazla hisseden ülkeler Hindistan ve Çin."
Çevre,Hollanda kömürlü enerji santrallerini 2030'da kadar kapatacak,"Hollanda, emisyon azaltma hedeflerini tutturabilmek için ülkedeki kömürlü elektrik santrallerini 2030'a kadar kapatacak."
Çevre,İTÜ dünyanın en yeşil 54. kampüsü oldu,"İstanbul Teknik Üniversitesi (İTÜ), kampüslerin yeşil ve sürdürülebilirlik açısından değerlendirildiği UI GreenMetric sıralamasında dünyanın en yeşil 54. kampüsü oldu."
Çevre,"Bakan Varank, Ergene Projesi'ni yerinde inceledi","Sanayi ve Teknoloji Bakanı Mustafa Varank, Ergene Nehri'ndeki kirliliği azaltmak amacıyla Cumhurbaşkanı Erdoğan'ın talimatıyla 3 bakanlık tarafından yürütülen çevre projesini yerinde inceledi."
Çevre,"Köln'de göstericiler ""küresel iklim grevi"" için toplandı","Almanya'nın Köln kentinde yaklaşık 20 bin genç, küresel ısınma ve iklim değişikliğine dikkati çekmek amacıyla ""küresel iklim grevi"" kapsamında gösteri düzenledi."
Çevre,"Çin, karbon salınımını azaltma hedefini erkenden yakaladı","Çin, 2020 için belirlediği karbon salınımını azaltma hedefine ulaştığını açıkladı."
Çevre,Antidepresan ilaçlar balıkları da sakinleştiriyor,"Avustralya’daki bir üniversitede yapılan çalışmaya göre balıklar, yaşadıkları suya karışan antidepresan ilaçlar sebebiyle daha sakin hale geliyor."
DOSYA HABER,16 yılda 4 milyar 300 milyon fidan dikildi,Türkiye topraklarının üçte biri ormanlık alanlardan oluşuyor. “Geleceğe Nefes” kampanyası sayesinde daha da yeşil olacak. Son 16 yılda yaklaşık 4 milyar 300 milyon fidan dikildi. 2023’e kadar bu sayının 7 milyara ulaşması bekleniyor.
Çevre,"""Geleceğe Nefes"" seferberliği ile 13 milyonun üzerinde fidan sahiplendirildi","Tarım ve Orman Bakanı Bekir Pakdemirli, ""'Geleceğe Nefes' seferberliğine inanılmaz talep geldi, 13 milyonun üzerinde fidan sahiplendirildi."" dedi."
DOSYA HABER,Hava kirliliği yaşam süresini azaltıyor,"Dünyada beklenen yaşam süresini kısaltan faktörlerden biri de hava kirliliği. Mevcut durum, dünya genelinde yaşam süresini 1 yıl 8 ay düşürdü. Özellikle Asya’nın güneyindeki ülkelerde durum vahim."
Çevre,Almanya 1 milyon otomobil şarj istasyonu kuracak,"Dünyanın önde gelen otomobil üreticisi ülkelerinden Almanya, elektrikli otomobil şarj istasyonu için 2030 hedefi belirledi."
ÖZEL HABER,Paris çatılarında arıcılık yapan Türk,Adana’dan Paris’e uzanan bir hikaye onunki. Bankacı Volkan Tanacı’nın Paris günlerinde doğa aşkı ağır bastı. Böylece şehrin göbeğine kovanlar yerleştirerek arıcılık yapmaya başladı.
ÖZEL HABER,Bisiklet yollarında yaya ve araç engeli,"İstanbul’da bisiklet yolları ve bisikletli sürücü sayısı hızla artarken, henüz bazı yayalar ve motorlu araç sürücüleri, bisiklet yollarına gerekli hassasiyeti göstermiyor. Bu nedenle bisiklet sürücüleri zorlu anlar yaşıyor."
Çevre,Fidan üretiminde büyük artış: 350 milyon adede yükseldi,"Tarım ve Orman Bakanlığı, Türkiye'nin yıllık ortalama fidan üretiminin, son 16 yılda yapılan çalışmalarla 350 milyon adede yükseldiğini açıkladı."
Çevre,Volkswagen yöneticileri göreve devam edecek,"Volkswagen (VW) Denetim Kurulu, Almanya'daki savcılık suçlamasına rağmen şirketin üst düzey yöneticilerinin görevlerini sürdürmeleri kararını aldı."
Çevre,BM'den iklim değişikliği uyarısı,"Birleşmiş Milletler (BM) İnsan Hakları Yüksek Komiseri Michelle Bachelet, iklim değişikliğinin insan hakları konusunda küresel bir tehdit haline geldiği uyarısında bulundu."
Çevre,Agave yıllar sonra İstanbul'da çiçek açtı,Ana vatanı Orta ve Güney Amerika olan ve sadece bir kez çiçek açan Agave bitkisi yıllar sonra İstanbul'da çiçek açtı.
ÖZEL HABER,İstanbul Boğazı’nın gürültü avcıları,"Sahil Güvenlik Komutanlığı ile İstanbul Çevre ve Şehircilik İl Müdürlüğü ekipleri, İstanbul Boğazı’ndaki müzikli gezi teknelerine gürültü kirliliği denetimleri gerçekleştiriyor."
DOSYA HABER,"Dünyanın ""sıcak"" yazı","Yaz mevsimi dünya genelinde felaketlerle geçiyor. Aşırı yağış, fırtına, hortum, yüksek sıcaklık gündelik hayatı felç etti. Hangi ülke neyle boğuşuyor, bakalım…"
ÖZEL HABER,İklim değişikliği nedeniyle Türkiye’de fırtınalar artıyor,"Türkiye’de son yıllarda en fazla görülen doğa olaylarından biri fırtına… Sayıları ve hızı artan fırtınalar, orman yangınlarının kontrol altına alınmasını da zorlaştırıyor."
ÖZEL HABER,Sıcaklıktaki yüzde 1 artış doğal afetleri yüzde 30 artırıyor,İklim değişikliğinin etkileri son 15 yıldır yoğun olarak hissediliyor. Önlem alınmazsa önümüzdeki yıllarda doğal afetlerin sayısı daha da artacak.
ÖZEL HABER,Belçika susuzluk tehlikesiyle karşı karşıya,"Su kıtlığı riski sıralamasında Avrupa Birliği’nde (AB) 3’üncü, dünyada 23’üncü olan Belçika, susuzluk tehlikesiyle karşı karşıya."
