Kategori,Başlık,İçerik
Kültür-Sanat,Sırbistan'daki Belgrad Filoloji Lisesinde Türkçe öğretilecek,Yunus Emre Enstitüsü Belgrad ile Sırbistan'ın en köklü okullarından Belgrad Filoloji Lisesi arasında Türkçenin seçmeli ders olarak eğitim programına girmesine ilişkin iş birliği protokolü imzalandı.
Kültür-Sanat,"Çankırı'nın ""Eldivan yağlı çöreği""ne coğrafi işaret","Çankırı'nın yöresel lezzetlerinden ""Eldivan yağlı çöreği"" coğrafi işaret belgesiyle tescillendi."
Kültür-Sanat,Şeb-i Arus Törenleri için bilet satışları başladı,Şeb-i Arus Törenleri için bilet satışları bugün ebilet.konyakultur.gov.tr web sitesi üzerinden başladı.
Kültür-Sanat,Coldplay'den çevre dostu konser: Zıplayarak elektrik üretilecek,"İngiliz müzik grubu Coldplay çevre dostu bir dünya konseri turnesine başlayacak. Konserde gereken elektrik dinleyicilerin zıplamasıyla elde edilecek. Aynı zamanda buradan elde edilen güç, pillere de aktarılabiliyor."
Kültür-Sanat,Kef Kalesi'nde 50 yıl sonra kazı çalışmaları başladı,Bitlis'te Urartular dönemine ait 2300 rakımdaki Kef Kalesi'nde 50 yıl aradan sonra arkeolojik kazı çalışmaları başlatıldı. Çalışmaların tarihe ışık tutması bekleniyor.
Kültür-Sanat,Mimar Sinan'ın kalfalık eseri: Süleymaniye Camii,"Klasik Osmanlı mimarisinin en önemli örneklerinden birisi olarak gösterilen Süleymaniye Camii, alt tarafındaki tünellerle yazları serin, kışları sıcak oluyor."
ÖZEL HABER,Tomris Hatun'u oynayan Almira Tursyn TRT Haber'e konuştu,"Türklerin ilk kadın hükümdarı olan Tomris Hatun'un hayatı, Kazakistan’da beyaz perdeye uyarlandı. Filmde Tomris’i canlandıran Almira Tursyn film sürecine dair detayları TRT Haber’e anlattı."
Kültür-Sanat,Contemporary Istanbul'u 40 bini aşkın kişi ziyaret etti,"Tersane İstanbul'da düzenlenen 16. Contemporary Istanbul'u (CI), 6 günde 40 bin 480 kişi ziyaret etti."
Kültür-Sanat,Phoneix Antik Kenti gün yüzüne çıkarılacak,Muğla'da Phoenix Antik Kenti'nde başlatılan yeni nesil arkeolojik yüzey araştırmasının ilk yılı tamamlandı. Araştırmalarda çok sayıda yapı ortaya çıkarıldı.
Kültür-Sanat,"İskender Pala’nın ""Nizâmü’l-Mülk""ü TRT Radyo 1’de dinleyiciyle buluşuyor","TRT Radyolarının klasikleşmiş 'Arkası Yarın' kuşağında yepyeni bir oyun yayına giriyor. İskender Pala’nın yazdığı, ünlü oyuncu Mehmet Özgür’ün seslendirdiği ""Nizâmü’l-Mülk"" oyunu 16 Ekim'de TRT Radyo 1’de dinleyiciyle buluşuyor."
Kültür-Sanat,Ankara Film Festivali'nde yarışacak filmler belli oldu,"32. Ankara Film Festivali'nde ""Ulusal Uzun Film"", ""Belgesel Film"" ve ""Kısa Film"" dallarında yarışacak filmler açıklandı."
Kültür-Sanat,Satala Antik Kenti'nde Urartu savaşçısının bronz kemeri bulundu,"Gümüşhane'nin Kelkit ilçesinde bulunan Satala Antik Kenti'ndeki kazılarda; Urartu döneminden kalma, üzerinde baş tanrı Haldi ile bitki ve hayvan sembollerinin yer aldığı savaşçılara ait bronz kemer ile galeri, seramik parça ve taş figürlere ulaşıldı."
Kültür-Sanat,Bu hafta 2'si yerli 7 film vizyona girecek,Sinema salonlarında bu hafta 2'si yerli 7 film vizyona girecek.
Kültür-Sanat,Türk sinemasının 107. yılı,"Türk sinemasının 107. yılı onuruna, ""Türk Sinemasını Geçmişten Geleceğe Taşıyanlar"" ödül töreni düzenlendi. Bu yıl dördüncüsü düzenlenen törende, Yeşilçam'ın unutulmaz isimleri ile sinemanın genç yetenekleri bir araya geldi."
Kültür-Sanat,8 bin 500 yıllık miras müzesini bekliyor,"Dünya arkeoloji tarihi bakımından önemli bir çalışma olan Marmaray kazıları, İstanbul'un 8 bin 500 yıllık tarihini ortaya çıkardı."
Kültür-Sanat,Usta yazar Selim İleri hastaneye kaldırıldı,"Türk edebiyatının usta isimlerinden 72 yaşındaki Selim İleri, beyin embolisi kaynaklı rahatsızlık geçirerek hastaneye kaldırıldı."
Kültür-Sanat,Yeni Camii tarihinin en kapsamlı restorasyonundan geçiyor,"3,5 asırdır İstanbul'un siluetini süsleyen Eminönü'ndeki Yeni Camii'de yapılan kapsamlı restorasyon bütün hızıyla sürüyor. Restorasyon çalışmasının 2022 yılının Ramazan Bayramı'na kadar tamamlanması planlanıyor."
Kültür-Sanat,Depoda tutulan eserler 17 yıl sonra müzeye taşındı,"Manisa'da tarihi 2 bin 700 yıla dayanan 8 heykel ve binlerce eser, Aigai Kazı Deposu'nda tutuluyordu. Eserler, 17 yılın ardından yeni müzeye taşınarak sergileneceği günü bekliyor."
ÖZEL HABER,Yüzlerce yıllık nadide eserler Beykoz Cam ve Billur Müzesi’nde,"Selçuklu’dan Osmanlı döneminin sonuna kadar tarihlenen bin 200 eser, Beykoz Cam ve Billur Müzesi’nde sergileniyor. Müze, içeriği kadar üzerinde yer aldığı ağaçlarla bezeli arazisiyle de ilgi odağı oluyor."
Kültür-Sanat,Karahantepe'deki buluntular müzeye ilgiyi artırdı,"Neolitik döneme ilişkin kazıların sürdüğü Karahantepe'de bulunan, aralarında insan ve hayvan başlıklı heykellerin de yer aldığı 28 eser, Şanlıurfa Arkeoloji Müzesi'nde sergileniyor."
Kültür-Sanat,Boğaziçi Film Festivali için geri sayım başladı,"Boğaziçi Film Festivali, 9'ncu kez Türk ve dünya sinemasından yapımları bir araya getiriyor. TRT'nin kurumsal iş ortaklığıyla gerçekleşecek festivalin biletleri bugün satışa çıkıyor."
Kültür-Sanat,Cumhurbaşkanlığı Millet Kütüphanesi 24 saat hizmet veriyor,"Cumhurbaşkanlığı Millet Kütüphanesi, hafta içi ve hafta sonu 24 saat esasına göre kitapseverlere hizmet vermeye başladı."
Kültür-Sanat,Millet Kütüphanesi'ndeki dijital arşivleme ile eserler korunuyor,Kütüphanelerin dijital arşivleri her geçen gün genişlemeye devam ediyor. Dijitalleşen kütüphaneler sayesinde okuyucular aradıkları kitapları kütüphaneye gitmeden bulabiliyor. Millet Kütüphanesi de zengin arşivini dijital ortama taşıyor.
Kültür-Sanat,Ankara'nın en büyük sahnesi açıldı,"Pursaklar Devlet Tiyatroları Sahnesi perdelerini açtı. Ankara'nın en büyük tiyatro sahnesinde oynanan ilk oyun ""Bizim Yunus"" oldu."
Kültür-Sanat,9. Boğaziçi Film Festivali'nin açılış filmi belli oldu,"Yerli ve yabancı filmlerin seyirciyle buluşacağı, 9. Boğaziçi Film Festivali'nin açılış ve kapanış filmleri belli oldu."
Kültür-Sanat,Haydarpaşa'daki kazılarla Kadıköy'ün tarihi yeniden yazılıyor,"Haydarpaşa Garı'nda yaklaşık 3 yıldır devam eden kazılar, Kadıköy'ün tarihine ışık tutuyor."
Kültür-Sanat,Adana Lezzet Festivali yaklaşık 285 bin kişiyi ağırladı,"Adana Valiliği, 8-10 Ekim'de düzenlenen 5. Uluslararası Adana Lezzet Festivali'nde yaklaşık 285 bin kişinin ağırlandığını açıkladı."
ÖZEL HABER,Bir baba-kız kitabı: Tanısan Seversin,Dünya Kız Çocukları Günü her yıl 11 Ekim'de dünya çapında kutlanan bir gün. Bu günde bir baba-kız kitabı olan ‘Tanırsan Seversin’ okuyucuyla buluştu.
Kültür-Sanat,TRT ortak yapımı filmler Altın Portakal'da 7 ödül aldı,58'inci Antalya Altın Portakal Film Festivali'nin kapanış ve ödül töreni yapıldı. Festivalde birçok kategoride ödül verildi. TRT ortak yapımı filmler festivalde 7 ödüle değer bulundu.
Kültür-Sanat,58. Antalya Altın Portakal Film Festivali'nde ödüller sahiplerini buldu,"58. Antalya Altın Portakal Film Festivali'nde, Ulusal Uzun Metraj Film Yarışması'nda En İyi Film Ödülü, Ferit Karahan'ın yönettiği ""Okul Tıraşı"" filmine gitti."
Kültür-Sanat,Bakan Ersoy: Salgın döneminde sinema sektörüne 150 milyon liralık destek sağladık,"Kültür ve Turizm Bakanı Mehmet Nuri Ersoy, koronavirüs döneminde bakanlık olarak sinema sektörüne yaklaşık 150 milyon liralık destek sağladıklarını açıkladı."
Kültür-Sanat,"Bakan Ersoy, 16. Contemporary Istanbul'u ziyaret etti","Kültür ve Turizm Bakanı Mehmet Nuri Ersoy, dünyanın önde gelen galeri, sanatçı, kurum ve kuruluşlarını bir araya getiren 16. Contemporary Istanbul'u gezdi."
Kültür-Sanat,CSO Ada Ankara'da müzik ziyafeti devam ediyor,"29 Ekim'de Cumhurbaşkanlığı Senfoni Orkestrası, Devlet Çoksesli Korosu ile ""Cumhuriyet Bayramı Özel Konseri"" verecek."
Kültür-Sanat,Koronavirüsü baleye uyarladılar,"Ankara Devlet Opera ve Balesi, ""C-19"" balesinin dünya prömiyerini yarın yapacak."
ÖZEL HABER,Yapay zekayla sanatın buluşması: Robot şair,"Sanatçı ve tasarımcı Bager Akbay, yapay zeka ve sanatı buluşturan çalışmalar yapıyor. Bunlardan biri de robot şair Deniz Yılmaz... Çalışmaları ""Yapay zeka sanat eseri üretebilir mi?"" sorusuna yanıt oluyor."
Kültür-Sanat,2021 Nobel Edebiyat Ödülü sahibini buldu,2021 Nobel Edebiyat Ödülü'nü romancı Abdulrazak Gurnah kazandı.
Kültür-Sanat,İznik'te nekropol kazısı: Mumyalanmış 3 iskelet bulundu,"Bursa'nın İznik ilçesinde, Hisardere Nekropolü alanında devam eden kazılarda ulaşılan iki lahitten mumyalanmış iskeletler çıktı."
Kültür-Sanat,Sinemalarda 10 yeni film gösterime girecek,Sinema salonlarında bu hafta 6'sı yerli 10 yeni film izleyicisiyle buluşacak.
Kültür-Sanat,"Antalya Film Forum'da ""TRT"" damgası","58. Antalya Altın Portakal Film Festivali, kapsamında düzenlenen Antalya Film Forum'a TRT damgasını vurdu. 
Türk ve dünya sinemacılarını buluşturan Forum'da ödüller sahiplerini buldu. Kurgu aşamasındaki projelere verilen 4 ödülün 3'ü TRT'nin oldu."
Kültür-Sanat,"Savunma Sanayii Başkanı Demir'den ""Teşkilat""ın setine ziyaret","Savunma Sanayii Başkanı İsmail Demir, TRT 1'in sevilen dizisi Teşkilat'ın Ankara'daki setini ziyaret etti. Oyuncular ve teknik ekip ile sohbet eden Demir, diziye verilen teknik desteğin süreceğini söyledi."
Kültür-Sanat,8 bin yıllık köy yaşamı açık hava müzesinde tanıtılacak,"Kırklareli'nde Aşağıpınar arkeolojik kazılarında elde edilen bulgular, ören yerindeki ""zaman tüneli"" ile açık hava müzesinde gelecek kuşaklara aktarılacak."
Kültür-Sanat,9. Boğaziçi Film Festivali'nin jürisi açıklandı,9. Boğaziçi Film Festivali'nin Uluslararası Uzun Metraj Film Yarışması'nın finalist filmlerini değerlendirecek jüri üyeleri belli oldu.
Kültür-Sanat,Güney Kore fırtınası Oxford sözlüğünü güncelletti,"Güney Kore etkisi dünyada artarken, Oxford İngilizce Sözlüğü'nün (OED) son baskısına Kore kökenli 26 yeni kelimenin eklendiği belirtildi."
Kültür-Sanat,Tarihi camiler yüzyıllardır ayakta,"Osmanlı döneminde inşa edilen Şeyh Muslihiddin, Ağa, Orhan Gazi, Yunus Paşa ve Rüstem Paşa camileri, geçirdikleri depremlere rağmen zamana meydan okuyor."
Kültür-Sanat,Uzayda ilk uzun metrajlı filmi çekecek ekip UUİ'ye gönderildi,"Rusya, sinematografi tarihinde ilk defa uzayda film çekecek ekibini Soyuz MS-19 uzay aracı ile Kazakistan’ın Baykonur üssünden uzaya gönderdi."
Kültür-Sanat,"""Gökyüzü Gözlem Etkinliği"" Zerzevan Kalesi'ne olan ilgiyi artırdı","Diyarbakır'da 3 bin yıllık Zerzevan Kalesi'nde gerçekleştirilen ""Gökyüzü Gözlem Etkinliği"" tarihi kaleye ziyaretçi ilgisini artırdı."
Kültür-Sanat,Orhan Gencebay Balat'ı fotoğrafladı,"Sanatçı Orhan Gencebay ""UNESCO Photo Safari"" projesi kapsamında İstanbul Fatih'te bulunan Balat'ı fotoğrafladı. Türkiye'nin büyük bir kültür hazinesi olduğunu söyleyen Gencebeay, ""Sanat bir ülkenin gelişmişliğinin göstergesidir"" dedi."
Kültür-Sanat,Van Gölü fotoğrafının sahibi Rubins'e fahri hemşehrilik teklifi,"Ulusal Havacılık ve Uzay Dairesi (NASA) Uzay Aracı Sistem Yöneticisi Sırrı Oğuz, Van Gölü fotoğrafını çeken astronot Kate Rubins'e Van'dan fahri hemşehrilik verilmesi teklifi yapıldığını kaydetti."
Kültür-Sanat,Tokat'taki antik kentte 3 mezar bulundu,"Tokat'ın Sulusaray ilçesindeki Sebastapolis Antik Kenti'nde sürdürülen kazı çalışmalarında, içinde iskeletler olan üç mezar tespit edildi."
Kültür-Sanat,"TRT ortak yapımı ""İki Şafak Arasında"" Altın Portakal Film Festivali'nde","58. Antalya Altın Portakal Film Festivali'nin açılış töreni gerçekleştirildi. TRT'nin ortak yapımı olan, Selman Nacar'ın ilk uzun metraj filmi ""İki Şafak Arasında"" festival kapsamında izleyiciyle buluştu. Film seyirciden tam not aldı."
Kültür-Sanat,Karadeniz'de tarihin sıfır noktası: Kahin Tepe,"Kastamonu'da bulunan Kahin Tepe, Karadeniz Bölgesi'nde şu ana kadar bulunmuş en eski yerleşim yeri olarak değerlendiriliyor."
Kültür-Sanat,Iraklı Türkologlar Irak'ta Türkçe öğretimini yeniden canlandıracak,"Yunus Emre Enstitüsü, Iraklı Türkologların alan bilgilerine ve mesleki yeterliliklerine katkıda bulunmak amacıyla Irak’ın saygın üniversitelerinde görev yapan akademisyenlerle İstanbul’da bir haftalık uygulamalı eğitim programı düzenledi."
ÖZEL HABER,Alp Er Tunga'nın mezarı nasıl bulundu? Ayrıntılar ilk kez TRT Haber'de,"“Alp Er Tunga öldi mü, Esiz ajun kaldı mı…” Öldürüldüğünde arkasından sagular yazılan Alp Er Tunga’nın mezarı bulundu. Prof. Dr. Necati Demir, mezarın bulunma sürecini ilk olarak TRT Haber’le paylaştı."
Kültür-Sanat,58. Antalya Altın Portakal Film Festivali başladı,"Bu yıl 58'incisi düzenlenen Antalya Altın Portakal Film Festivali'nin açılış galası, kırmızı halı geçişiyle başladı."
Kültür-Sanat,"Özel tiyatrolara ""rekor"" destek: 13 milyon lira ödenecek",Kültür ve Turizm Bakanlığı özel tiyatrolara desteğini sürdürüyor. 2021-2022 sanat sezonu için 428 özel tiyatroya 13 milyon lira destek verilecek.
Kültür-Sanat,Süper Mario'nun animasyon filmi çekiliyor,Video oyun karakteri Süper Mario'nun animasyon filmi gelecek yıl sonu piyasaya girecek.
Kültür-Sanat,Oyuncu İlhan Daner hayatını kaybetti,"Bir süredir hastanede tedavi gören oyuncu, senarist ve yönetmen İlhan Daner, 83 yaşında hayatını kaybetti."
Kültür-Sanat,İstanbul Devlet Tiyatrosu 'Seneye Bir Gün' ile perdeleri açtı,"İstanbul Devlet Tiyatrosu yeni sezonda perdelerini açtı.
Sahnede “Seneye Bir Gün” oyunu vardı. Atatürk Kültür Merkezi'ndeki açılış ise heyecanla bekleniyor."
Kültür-Sanat,Tarihi cephe gerisi hastanesinde restorasyon başlıyor,"Edirne'de, Çanakkale Savaşı yıllarında cephe gerisi hastanesi olarak hizmet veren tarihi taş bina, restore edilerek kent müzesine dönüştürülecek."
Kültür-Sanat,9. Boğaziçi Film Festivali'nde yarışacak filmler açıklandı,"Bu yıl 9.'su gerçekleştirilecek Boğaziçi Film Festivali'ne haftalar kala yarışmalarda yer alacak filmler belli oldu.
TRT'nin kurumsal iş ortağı olduğu festivalde, Ulusal Uzun Metraj Film Yarışması kategorisinde 10 film sanatseverlerle buluşacak."
Kültür-Sanat,Osmanlı mirası 9 sancak sergileniyor,"Edirne Türk İslam Eserleri Müzesi'nde bulunan Osmanlı mirası 9 sancak, onarılarak sergilenmeye başlandı."
Kültür-Sanat,Osmanlı'nın göz bebeği tescilli kilimler,"Sivas'ın Şarkışla ilçesinde 2019 yılında tescillenen, Osmanlı döneminde de büyük ilgi gören kilimler, açılan kursla yaygınlaştırılıyor."
Kültür-Sanat,Devlet tiyatroları perdelerini bugün açıyor,Devlet tiyatroları perdelerini açıyor. Yeni tiyatro sezonunda seyirciyi dolu dolu bir program bekliyor.
Kültür-Sanat,Taksim'deki Atatürk Kültür Merkezi'nin tabelası asıldı,"İstanbul Taksim'de, yapımında sona gelinen Atatürk Kültür Merkezi'nin (AKM) yeni tabelası asıldı."
Kültür-Sanat,Gülümsemenin sağlığa etkileri,"Amerika'da 1963 yılında tasarlanan gülümseyen surat, sosyal medyada en sık kullanılan sembollerden biri haline geldi. Her yıl ekimin ilk cuması Dünya Gülümseme Günü olarak kutlanıyor. İşte gülen suratın hikayesi ve gülümsemenin sağlığa etkileri..."
Kültür-Sanat,1071'den 2071'e Zaman Tüneli Müzesi açıldı,"Muş'un Malazgirt ilçesinde yapılan ""1071'den 2071'e Zaman Tüneli Müzesi""nin açılışı gerçekleştirildi."
Kültür-Sanat,Devlet tiyatroları yarın açılıyor,Devlet tiyatroları perdelerini yarın açıyor. Yeni tiyatro sezonunda seyirciyi dolu dolu bir program bekliyor.
Kültür-Sanat,Yaratıcı yeniden kullanım: İleri dönüşüm,"Atıkları azaltmak amacıyla eşyaları yeniden kullanılabilir hale getiren geri dönüşümü tamamlayıcı yöntemlerden biri de ileri dönüşüm... İleri dönüşüm kelime anlamıyla, yaratıcı yeniden kullanım olarak ifade ediliyor. İşte buna güzel bir örnek..."
Kültür-Sanat,"""Muallim"" Arjantin'den ödülle döndü","Anadolu'da kendi değerleriyle yüzleşen öğretmen Ali'nin hikayesini anlatan ""Muallim"" filmi, Buenos Aires Uluslararası Film Festivali'nde ""En İyi Film"" ödülüne layık görüldü."
Kültür-Sanat,9. Boğaziçi Film Festivali'nin jürileri açıklandı,9. Boğaziçi Film Festivali'nin yarışma filmlerini değerlendirecek jüri üyeleri belli oldu.
Kültür-Sanat,"""Miras: İstanbul'da Osmanlı Mimarisi ve Çini Sanatı"" sergisi 2 Ekim'de açılacak","Ünlü fotoğraf sanatçısı İzzet Keribar'ın objektifinden, ""Miras: İstanbul'da Osmanlı Mimarisi ve Çini Sanatı"" konulu sergi, 2 Ekim'de Türk ve İslam Eserleri Müzesi'nde sanatseverlerle buluşacak."
Kültür-Sanat,Bu hafta 9 film vizyonda,Bu hafta sinema salonlarında 5'i yerli 9 film vizyona girecek.
DOSYA HABER,Arkeolojik kazılarla tarihin sırları ortaya çıkarılıyor,"Türkiye'de süren arkeolojik kazılarla her gün tarihin bir başka sırrı ortaya çıkarılıyor. Bu yıl yapılan kazı çalışması sayısı 389'u buldu. Düzce, Karadeniz Ereğli ve Kocaeli'deki kazılar da yüzyıllar öncesine dair önemli izler ortaya çıkarıldı."
Kültür-Sanat,Isısı insana geçen 'reborn bebekler',"Bebek sanatçıları arasında yeni bir trend haline gelen ""reborn bebekler"", bakıldığında ve dokunulduğunda gerçek bir bebeği andırıyor. En önemli özelliği ise kişinin ısısının bebeğe, bebeğinkinin insana geçiyor olması."
Kültür-Sanat,"Devlet Tiyatroları sezonu ""güler yüzlü repertuvarla"" açıyor","COVID-19 salgını nedeniyle uzun süre kapalı salonlarda temsil veremeyen Devlet Tiyatroları, ekim ayı itibarıyla seyircisiyle salonlarda buluşmaya hazırlanıyor."
Kültür-Sanat,2 bin yıllık Roma çeşmesinde yeni bir yapı bulundu,Adıyaman'da Roma döneminden kalma çeşmenin içinde ayrı bir tarihi yapı bulundu. 2 bin yıl önce inşa edilen çeşmenin suyu hala kullanılıyor.
Kültür-Sanat,İngiliz müzayede evi Osmanlı padişahı portrelerini satışa sunacak,"İngiliz müzayede evi, 250 yıllık tarihi dönemi kapsayan altı Osmanlı padişahı portresini satışa sunacak. Müzayede 28 Ekim'de gerçekleştirilecek."
Kültür-Sanat,Ordu'daki arkeolojik kazıda yeni lahit mezara ulaşıldı,"Ordu'daki yol yapım çalışmalarında Antik Roma dönemine ait mezarlara ulaşılmasının ardından başlatılan kazıda, yeni lahit mezar bulundu."
Kültür-Sanat,Çin'de Türk Film Haftası,Şangay Film Sanatları Merkezi'nde 18-25 Eylül tarihleri arasında Türk Film Haftası düzenlendi. Dünyada büyük ilgi görmüş filmler izleyiciyle buluştu.
